Posting Date,Transaction Date,Amount,Credit Debit Indicator,type,Type Group,Reference,Instructed Currency,Currency Exchange Rate,Instructed Amount,Description,Category,Check Serial Number,Card Ending
11/07/2023,11/02/2023,5.00,Credit,Credit,Credit,,,,,Adjustment - Cr Psu Cashiers Offce XX3793 OR,Refunds/Adjustments,,
11/06/2023,11/06/2023,83.47,Debit,ACH Debit,ACH Debit,,,,,Amazon Marketplace,General Merchandise,4330513,
11/06/2023,11/06/2023,19.99,Debit,ACH Debit,ACH Debit,,,,,Amazon Marketplace,General Merchandise,4330513,
11/06/2023,11/06/2023,12.99,Debit,ACH Debit,ACH Debit,,,,,Amazon Services,Online Services,4330513,
11/06/2023,11/06/2023,10.54,Debit,ACH Debit,ACH Debit,,,,,PayPal Transfer,Transfers,9100001,
11/06/2023,11/03/2023,221.00,Debit,POS,POS,,,,,Debit- XX 3286 Deq Vip Ne Portlan Portland OR,Other Expenses,,
11/06/2023,11/04/2023,26.55,Debit,POS,POS,,,,,Burgerville,Restaurants/Dining,,
11/06/2023,11/06/2023,22.22,Debit,POS,POS,,,,,Debit- XX 3286 Www.hostelworld.co Dublin,Other Expenses,,
11/06/2023,11/05/2023,22.00,Debit,POS,POS,,,,,Triumph Coffee,Restaurants/Dining,,
11/06/2023,11/02/2023,22.00,Debit,POS,POS,,,,,Debit- XX 3286 Tst* Ankeny Tap & Portland OR,Restaurants/Dining,,
11/06/2023,11/05/2023,20.11,Debit,POS,POS,,,,,Shell,Gasoline/Fuel,,
11/06/2023,11/03/2023,20.00,Debit,POS,POS,,,,,Shell,Gasoline/Fuel,,
11/06/2023,11/03/2023,18.59,Debit,POS,POS,,,,,Belmont Station,Groceries,,
11/06/2023,11/02/2023,18.50,Debit,POS,POS,,,,,Debit- XX 3286 Tst* Fire On The M Portland OR,Restaurants/Dining,,
11/06/2023,11/04/2023,17.98,Debit,POS,POS,,,,,Debit- XX 3286 Rocket 5459 Portland OR US,Other Expenses,,
11/06/2023,11/06/2023,17.50,Debit,POS,POS,,,,,Debit- XX 3286 Www.hostelworld.co Dublin,Other Expenses,,
11/06/2023,11/05/2023,8.38,Debit,POS,POS,,,,,Debit- XX 3286 Rocket 5459 Portland OR US,Other Expenses,,
11/06/2023,11/04/2023,6.18,Debit,POS,POS,,,,,Nexus Mods,Entertainment,,
11/06/2023,11/03/2023,6.04,Debit,POS,POS,,,,,Debit- XX 3286 Sq *doppio Coffee Hood River OR,Restaurants/Dining,,
11/06/2023,11/03/2023,5.20,Debit,POS,POS,,,,,Lyft,Travel,,
11/06/2023,11/03/2023,4.50,Debit,POS,POS,,,,,Patreon,Dues and Subscriptions,,
11/06/2023,11/03/2023,1.10,Debit,POS,POS,,,,,City Of Hood River Parking,Travel,,
11/06/2023,11/06/2023,0.22,Debit,Debit,Debit,,,,,Other Charges/Fees,Service Charges/Fees,,
11/06/2023,11/06/2023,0.18,Debit,Debit,Debit,,,,,Other Charges/Fees,Service Charges/Fees,,
11/06/2023,11/05/2023,0.06,Debit,Debit,Debit,,,,,Other Charges/Fees,Service Charges/Fees,,
11/06/2023,11/03/2023,0.05,Debit,Debit,Debit,,,,,Other Charges/Fees,Service Charges/Fees,,
11/06/2023,11/06/2023,807.96,Credit,Transfer,Transfer,,,,,Transfer,Transfers,,
11/03/2023,11/02/2023,5.39,Debit,POS,POS,,,,,Debit- XX 3286 Rocket 5459 Portland OR US,Other Expenses,,
11/03/2023,11/02/2023,5.00,Debit,POS,POS,,,,,*case study cof,Restaurants/Dining,,
11/03/2023,11/03/2023,0.99,Debit,POS,POS,,,,,Apple,Electronics,,
11/02/2023,11/02/2023,1500.00,Debit,ACH Debit,ACH Debit,,,,,- Pl*anchornwprope Web Pmts XX2468,Rent,11192468,
11/02/2023,11/02/2023,68.35,Debit,ACH Debit,ACH Debit,,,,,Portland General Electric Utilities Payment,Utilities,9100001,
11/02/2023,10/31/2023,18.50,Debit,POS,POS,,,,,Debit- XX 3286 Tst* Fire On The M Portland OR,Restaurants/Dining,,
11/02/2023,11/01/2023,9.47,Debit,POS,POS,,,,,Debit- XX 3286 Rocket 5459 Portland OR US,Other Expenses,,
11/02/2023,11/01/2023,5.50,Debit,POS,POS,,,,,Lyft,Travel,,
11/02/2023,11/02/2023,3.00,Debit,POS,POS,,,,,Amazon,General Merchandise,,
11/02/2023,11/01/2023,2.05,Debit,POS,POS,,,,,Portland Parking,Travel,,
11/01/2023,10/31/2023,5.99,Debit,POS,POS,,,,,Spotify,Entertainment,,
11/01/2023,10/31/2023,5.00,Debit,POS,POS,,,,,*case study cof,Restaurants/Dining,,
10/31/2023,10/31/2023,0.03,Credit,Credit,Credit,,,,,Interest,Interest,,
10/31/2023,10/30/2023,8.38,Debit,POS,POS,,,,,Debit- XX 3286 Rocket 5459 Portland OR US,Other Expenses,,
10/30/2023,10/29/2023,97.63,Debit,POS,POS,,,,,Trader Joe's,Groceries,,
10/30/2023,10/27/2023,34.18,Debit,POS,POS,,,,,Belmont Station,Groceries,,
10/30/2023,10/28/2023,24.00,Debit,POS,POS,,,,,Debit- XX 3286 Sq *?frybaby? Portland OR,Clothing/Shoes,,
10/30/2023,10/29/2023,22.93,Debit,POS,POS,,,,,Uber,Travel,,
10/30/2023,10/27/2023,22.00,Debit,POS,POS,,,,,Debit- XX 3286 Sq *sammich Portla Portland OR,Other Expenses,,
10/30/2023,10/26/2023,18.50,Debit,POS,POS,,,,,Debit- XX 3286 Tst* Fire On The M Portland OR,Restaurants/Dining,,
10/30/2023,10/29/2023,7.40,Debit,POS,POS,,,,,Lyft,Travel,,
10/30/2023,10/28/2023,7.30,Debit,POS,POS,,,,,Lyft,Travel,,
10/30/2023,10/27/2023,6.50,Debit,POS,POS,,,,,Lyft,Travel,,
10/30/2023,10/28/2023,6.28,Debit,POS,POS,,,,,Debit- XX 3286 Rocket 5459 Portland OR US,Other Expenses,,
10/30/2023,10/27/2023,5.49,Debit,POS,POS,,,,,Shell,Gasoline/Fuel,,
10/30/2023,10/28/2023,5.39,Debit,POS,POS,,,,,Debit- XX 3286 Rocket 5459 Portland OR US,Other Expenses,,
10/30/2023,10/29/2023,4.75,Debit,POS,POS,,,,,Crema Coffee,Restaurants/Dining,,
10/30/2023,10/29/2023,1.99,Debit,POS,POS,,,,,Amazon Prime Video,Entertainment,,
10/30/2023,10/30/2023,2094.15,Credit,ACH Credit,ACH Credit,,,,,Department Of Veteran Affairs Direct Deposit/Salary,Paychecks/Salary,11103600,
10/30/2023,10/30/2023,1703.25,Credit,ACH Credit,ACH Credit,,,,,U.s. Dept. Of Veterans Affairs Direct Deposit/Salary,Paychecks/Salary,11173693,
10/27/2023,10/26/2023,5.99,Debit,POS,POS,,,,,Park Avenue,Groceries,,
10/27/2023,10/26/2023,3.25,Debit,POS,POS,,,,,Debit- XX 3286 Park Ave Cafe Portland OR,Restaurants/Dining,,
10/27/2023,10/26/2023,1.29,Debit,POS,POS,,,,,Apple,Electronics,,
10/27/2023,10/27/2023,100.00,Credit,Transfer,Transfer,,,,,Transfer,Transfers,,
10/26/2023,10/26/2023,20.82,Debit,ACH Debit,ACH Debit,,,,,Allstate Insurance Payment,Insurance,2100002,
10/26/2023,10/25/2023,12.88,Debit,POS,POS,,,,,Franks A Lot,Restaurants/Dining,,
10/26/2023,10/25/2023,8.40,Debit,POS,POS,,,,,Lyft,Travel,,
10/26/2023,10/26/2023,5.99,Debit,POS,POS,,,,,Debit- XX 3286 Ott* Dropout Httpswww.drop CA,Online Services,,
10/25/2023,10/25/2023,4.00,Credit,Credit,Credit,,,,,ATM Rebate,Refunds/Adjustments,,
10/25/2023,10/24/2023,8.97,Debit,POS,POS,,,,,Fred Meyer,General Merchandise,,
10/25/2023,10/24/2023,7.88,Debit,POS,POS,,,,,Debit- XX 3286 Rocket 5459 Portland OR US,Other Expenses,,
10/25/2023,10/24/2023,3.25,Debit,POS,POS,,,,,Debit- XX 3286 Sunnys Espresso An Portland OR,Restaurants/Dining,,
10/24/2023,10/24/2023,93.00,Debit,POS,POS,,,,,Venmo Transfer,Transfers,,
10/24/2023,10/23/2023,2.19,Debit,POS,POS,,,,,Debit- XX 3286 Rocket 5459 Portland OR US,Other Expenses,,
10/24/2023,10/24/2023,300.00,Credit,Transfer,Transfer,,,,,Transfer,Transfers,,
10/23/2023,10/23/2023,88.22,Debit,ACH Debit,ACH Debit,,,,,Comcast,Cable/Satellite Services,2100002,
10/23/2023,10/22/2023,39.62,Debit,POS,POS,,,,,Whole Foods Market,Groceries,,
10/23/2023,10/20/2023,27.75,Debit,POS,POS,,,,,Fred Meyer,General Merchandise,,
10/23/2023,10/22/2023,23.50,Debit,POS,POS,,,,,*baby doll pizz,Restaurants/Dining,,
10/23/2023,10/21/2023,18.59,Debit,POS,POS,,,,,Belmont Station,Groceries,,
10/23/2023,10/22/2023,16.10,Debit,POS,POS,,,,,Debit- XX 3286 Sq *fomo Chicken Portland OR,Restaurants/Dining,,
10/23/2023,10/20/2023,8.68,Debit,POS,POS,,,,,Debit- XX 3286 Rocket 5459 Portland OR US,Other Expenses,,
10/23/2023,10/22/2023,7.58,Debit,POS,POS,,,,,Debit- XX 3286 Rocket 5459 Portland OR US,Other Expenses,,
10/23/2023,10/21/2023,7.00,Debit,POS,POS,,,,,Debit- XX 3286 The Midnight Socie Portland OR,Other Expenses,,
10/23/2023,10/19/2023,6.95,Debit,POS,POS,,,,,Starbucks,Restaurants/Dining,,
10/23/2023,10/20/2023,6.75,Debit,POS,POS,,,,,Crema Coffee,Restaurants/Dining,,
10/23/2023,10/19/2023,4.99,Debit,POS,POS,,,,,Debit- XX 3286 Hawthorne Market Portland OR,Groceries,,
10/23/2023,10/21/2023,1.99,Debit,POS,POS,,,,,Amazon Prime Video,Entertainment,,
10/23/2023,10/23/2023,100.00,Credit,Transfer,Transfer,,,,,Transfer,Transfers,,
10/20/2023,10/19/2023,13.00,Debit,POS,POS,,,,,buffalo exchange or03,Clothing/Shoes,,
10/20/2023,10/19/2023,12.02,Debit,POS,POS,,,,,Whole Foods Market,Groceries,,
10/20/2023,10/19/2023,13.00,Debit,ATM,ATM,,,,,ATM/Cash Withdrawal,ATM/Cash Withdrawals,,
10/20/2023,10/19/2023,1.00,Debit,Debit,Debit,,,,,Other Charges/Fees,Service Charges/Fees,,
10/20/2023,10/20/2023,200.00,Credit,Transfer,Transfer,,,,,Transfer,Transfers,,
10/19/2023,10/19/2023,17.99,Debit,ACH Debit,ACH Debit,,,,,Amazon Services,Online Services,4330513,
10/19/2023,10/18/2023,12.60,Debit,POS,POS,,,,,Lyft,Travel,,
10/19/2023,10/17/2023,12.30,Debit,POS,POS,,,,,Debit- XX 3286 Meat For Cats And XX-6971 OR,Groceries,,
10/19/2023,10/18/2023,12.30,Debit,POS,POS,,,,,Franks A Lot,Restaurants/Dining,,
10/18/2023,10/17/2023,39.66,Debit,POS,POS,,,,,Whole Foods Market,Groceries,,
10/18/2023,10/15/2023,39.00,Debit,POS,POS,,,,,Beulahland,Clothing/Shoes,,
10/18/2023,10/17/2023,32.00,Debit,POS,POS,,,,,Debit- XX 3286 Psu Cashiers Offce Portland OR,Restaurants/Dining,,
10/18/2023,10/17/2023,8.68,Debit,POS,POS,,,,,Debit- XX 3286 Rocket 5459 Portland OR US,Other Expenses,,
10/18/2023,10/17/2023,4.75,Debit,POS,POS,,,,,Debit- XX 3286 Sunnys Espresso An Portland OR,Restaurants/Dining,,
10/17/2023,10/16/2023,23.11,Debit,POS,POS,,,,,LevelUp,Restaurants/Dining,,
10/17/2023,10/16/2023,17.00,Debit,POS,POS,,,,,Debit- XX 3286 Holman's Hello Inn Portland OR,Groceries,,
10/17/2023,10/16/2023,15.33,Debit,POS,POS,,,,,Uber,Travel,,
10/17/2023,10/16/2023,4.90,Debit,POS,POS,,,,,Lyft,Travel,,
10/17/2023,10/15/2023,2.99,Debit,POS,POS,,,,,Skype,Telephone Services,,
10/16/2023,10/13/2023,34.50,Debit,POS,POS,,,,,The Observatory,Restaurants/Dining,,
10/16/2023,10/15/2023,20.59,Debit,POS,POS,,,,,New Seasons Market,Groceries,,
10/16/2023,10/15/2023,19.99,Debit,POS,POS,,,,,Sony Playstation Network,Entertainment,,
10/16/2023,10/16/2023,18.74,Debit,POS,POS,,,,,Uber Eats,Restaurants/Dining,,
10/16/2023,10/16/2023,13.14,Debit,POS,POS,,,,,Debit- XX 3286 Rocket 5459 Portland OR US,Other Expenses,,
10/16/2023,10/14/2023,12.99,Debit,POS,POS,,,,,Uber,Travel,,
10/16/2023,10/14/2023,12.99,Debit,POS,POS,,,,,Amazon Prime Video,Entertainment,,
10/16/2023,10/16/2023,11.36,Debit,POS,POS,,,,,Plaid Pantry,Groceries,,
10/16/2023,10/13/2023,10.17,Debit,POS,POS,,,,,Debit- XX 3286 Rocket 5459 Portland OR US,Other Expenses,,
10/16/2023,10/14/2023,8.59,Debit,POS,POS,,,,,Uber,Travel,,
10/16/2023,10/16/2023,7.88,Debit,POS,POS,,,,,Debit- XX 3286 Rocket 5459 Portland OR US,Other Expenses,,
10/16/2023,10/13/2023,5.80,Debit,POS,POS,,,,,Lyft,Travel,,
10/16/2023,10/14/2023,5.48,Debit,POS,POS,,,,,Debit- XX 3286 Rocket 5459 Portland OR US,Other Expenses,,
10/16/2023,10/15/2023,5.00,Debit,POS,POS,,,,,Hop Fastpass,Travel,,
10/16/2023,10/15/2023,4.99,Debit,POS,POS,,,,,Debit- XX 3286 Elev8 Smoke And Va Salem OR,Groceries,,
10/16/2023,10/15/2023,4.31,Debit,POS,POS,,,,,Sesame Donuts,Restaurants/Dining,,
10/16/2023,10/16/2023,3.00,Debit,POS,POS,,,,,Uber,Travel,,
10/16/2023,10/16/2023,200.00,Credit,Transfer,Transfer,,,,,Transfer,Transfers,,
10/13/2023,10/12/2023,10.45,Debit,POS,POS,,,,,Debit- XX 3286 Psu Smith's Pl Caf Portland OR,Other Expenses,,
10/13/2023,10/12/2023,8.68,Debit,POS,POS,,,,,Debit- XX 3286 Rocket 5459 Portland OR US,Other Expenses,,
10/13/2023,10/12/2023,7.00,Debit,POS,POS,,,,,*case study cof,Restaurants/Dining,,
10/13/2023,10/13/2023,5.18,Debit,POS,POS,,,,,Debit- XX 3286 Rocket 5459 Portland OR US,Other Expenses,,
10/12/2023,10/12/2023,35.20,Debit,ACH Debit,ACH Debit,,,,,Best Buy,Electronics,9140968,
10/12/2023,10/11/2023,5.80,Debit,POS,POS,,,,,Lyft,Travel,,
10/11/2023,10/10/2023,75.91,Debit,POS,POS,,,,,Fred Meyer,General Merchandise,,
10/11/2023,10/10/2023,37.86,Debit,POS,POS,,,,,Whole Foods Market,Groceries,,
10/11/2023,10/10/2023,5.39,Debit,POS,POS,,,,,Debit- XX 3286 Rocket 5459 Portland OR US,Other Expenses,,
10/11/2023,10/10/2023,4.20,Debit,POS,POS,,,,,Debit- XX 3286 Sunnys Espresso An Portland OR,Restaurants/Dining,,
10/11/2023,10/11/2023,300.00,Credit,Transfer,Transfer,,,,,Transfer,Transfers,,
10/10/2023,10/06/2023,127.36,Debit,POS,POS,,,,,Banfield Pet Hospital,Pets/Pet Care,,
10/10/2023,10/06/2023,44.08,Debit,POS,POS,,,,,Fred Meyer,General Merchandise,,
10/10/2023,10/08/2023,25.00,Debit,POS,POS,,,,,Debit- XX 3286 Sq *sammich Portla Portland OR,Other Expenses,,
10/10/2023,10/08/2023,23.87,Debit,POS,POS,,,,,Debit- XX 3286 Rocket 5459 Portland US,Other Expenses,,
10/10/2023,10/07/2023,23.00,Debit,POS,POS,,,,,Debit- XX 3286 Sq *sammich Portla Portland OR,Other Expenses,,
10/10/2023,10/05/2023,18.50,Debit,POS,POS,,,,,Debit- XX 3286 Tst* Fire On The M Portland OR,Restaurants/Dining,,
10/10/2023,10/08/2023,16.60,Debit,POS,POS,,,,,Lyft,Travel,,
10/10/2023,10/07/2023,15.99,Debit,POS,POS,,,,,Lyft,Travel,,
10/10/2023,10/08/2023,12.75,Debit,POS,POS,,,,,Lyft,Travel,,
10/10/2023,10/06/2023,10.65,Debit,POS,POS,,,,,Franks A Lot,Restaurants/Dining,,
10/10/2023,10/08/2023,10.50,Debit,POS,POS,,,,,Debit- XX 3286 Sq *coava Coffee R Portland OR,Restaurants/Dining,,
10/10/2023,10/09/2023,10.20,Debit,POS,POS,,,,,Lyft,Travel,,
10/10/2023,10/09/2023,8.50,Debit,POS,POS,,,,,Fifty Licks,Restaurants/Dining,,
10/10/2023,10/06/2023,6.10,Debit,POS,POS,,,,,Lyft,Travel,,
10/10/2023,10/09/2023,5.39,Debit,POS,POS,,,,,Debit- XX 3286 Rocket 5459 Portland OR US,Other Expenses,,
10/10/2023,10/09/2023,4.75,Debit,POS,POS,,,,,Crema Coffee,Restaurants/Dining,,
10/10/2023,10/06/2023,2.00,Debit,POS,POS,,,,,Veterans Canteen Service,General Merchandise,,
10/10/2023,10/07/2023,147.38,Credit,Credit,Credit,,,,,Adjustment - Cr Venmo*bok Channer New York City NY US,Refunds/Adjustments,,
10/06/2023,10/05/2023,18.99,Debit,POS,POS,,,,,Lyft,Travel,,
10/06/2023,10/05/2023,5.99,Debit,POS,POS,,,,,Park Avenue,Groceries,,
10/06/2023,10/05/2023,4.25,Debit,POS,POS,,,,,Debit- XX 3286 Sunnys Espresso An Portland OR,Restaurants/Dining,,
10/06/2023,10/05/2023,3.25,Debit,POS,POS,,,,,Debit- XX 3286 Park Ave Cafe Portland OR,Restaurants/Dining,,
10/06/2023,10/06/2023,200.00,Credit,Transfer,Transfer,,,,,Transfer,Transfers,,
10/05/2023,10/05/2023,174.21,Debit,ACH Debit,ACH Debit,,,,,Allstate Insurance Payment,Insurance,2100002,
10/05/2023,10/05/2023,98.48,Debit,ACH Debit,ACH Debit,,,,,Portland General Electric Utilities Payment,Utilities,9100001,
10/05/2023,10/05/2023,10.54,Debit,ACH Debit,ACH Debit,,,,,PayPal Transfer,Transfers,9100001,
10/05/2023,10/04/2023,200.00,Debit,POS,POS,,,,,Venmo Transfer,Transfers,,
10/05/2023,10/05/2023,23.11,Debit,POS,POS,,,,,LevelUp,Restaurants/Dining,,
10/05/2023,10/03/2023,18.50,Debit,POS,POS,,,,,Debit- XX 3286 Tst* Fire On The M Portland OR,Restaurants/Dining,,
10/05/2023,10/04/2023,15.96,Debit,POS,POS,,,,,Lyft,Travel,,
10/05/2023,10/04/2023,6.18,Debit,POS,POS,,,,,7-Eleven,Groceries,,
10/05/2023,10/04/2023,5.20,Debit,POS,POS,,,,,Lyft,Travel,,
10/04/2023,10/03/2023,7.00,Debit,POS,POS,,,,,*case study cof,Restaurants/Dining,,
10/04/2023,10/03/2023,5.39,Debit,POS,POS,,,,,Debit- XX 3286 Rocket 5459 Portland OR US,Other Expenses,,
10/04/2023,10/03/2023,0.99,Debit,POS,POS,,,,,Apple,Electronics,,
10/04/2023,10/04/2023,300.00,Credit,Transfer,Transfer,,,,,Transfer,Transfers,,
10/03/2023,10/03/2023,1500.00,Debit,ACH Debit,ACH Debit,,,,,- Pl*anchornwprope Web Pmts XX2468,Rent,11192468,
10/03/2023,10/03/2023,190.00,Debit,ACH Debit,ACH Debit,,,,,U.s. Passports Credit Card Payment,Credit Card Payments,4103601,
10/03/2023,10/02/2023,104.07,Debit,POS,POS,,,,,Whole Foods Market,Groceries,,
10/02/2023,09/30/2023,12.00,Debit,POS,POS,,,,,The Matador,Restaurants/Dining,,
10/02/2023,10/01/2023,9.25,Debit,POS,POS,,,,,Debit- XX 3286 Sq *mikiko Mochi D Tualatin OR,Restaurants/Dining,,
10/02/2023,10/01/2023,8.68,Debit,POS,POS,,,,,Debit- XX 3286 Rocket 5459 Portland OR US,Other Expenses,,
10/02/2023,10/01/2023,8.60,Debit,POS,POS,,,,,Lyft,Travel,,
10/02/2023,09/30/2023,8.00,Debit,POS,POS,,,,,Debit- XX 3286 The Nest Lounge Portland OR,Restaurants/Dining,,
10/02/2023,09/30/2023,8.00,Debit,POS,POS,,,,,Debit- XX 3286 Tst* River Pig - P Portland OR,Restaurants/Dining,,
10/02/2023,09/29/2023,8.00,Debit,POS,POS,,,,,The Vern,Restaurants/Dining,,
10/02/2023,09/30/2023,7.70,Debit,POS,POS,,,,,Lyft,Travel,,
10/02/2023,09/30/2023,7.68,Debit,POS,POS,,,,,Debit- XX 3286 Rocket 5459 Portland OR US,Other Expenses,,
10/02/2023,09/29/2023,6.40,Debit,POS,POS,,,,,Lyft,Travel,,
10/02/2023,09/30/2023,5.99,Debit,POS,POS,,,,,Spotify,Entertainment,,
10/02/2023,09/29/2023,3.99,Debit,POS,POS,,,,,Apple,Electronics,,
10/02/2023,10/02/2023,3.00,Debit,POS,POS,,,,,Amazon,General Merchandise,,
10/02/2023,09/29/2023,15.99,Credit,Credit,Credit,,,,,Amazon Marketplace Refund,General Merchandise,,
09/29/2023,09/29/2023,0.05,Credit,Credit,Credit,,,,,Interest,Interest,,
09/29/2023,09/28/2023,47.52,Debit,POS,POS,,,,,Whole Foods Market,Groceries,,
09/29/2023,09/28/2023,6.50,Debit,POS,POS,,,,,*case study cof,Restaurants/Dining,,
09/29/2023,09/28/2023,5.99,Debit,POS,POS,,,,,Park Avenue,Groceries,,
09/28/2023,09/27/2023,17.00,Debit,POS,POS,,,,,Debit- XX 3286 Sq *texicano Portland OR,Restaurants/Dining,,
09/28/2023,09/27/2023,9.65,Debit,POS,POS,,,,,USPS,Postage and Shipping,,
09/28/2023,09/27/2023,4.25,Debit,POS,POS,,,,,Crema Coffee,Restaurants/Dining,,
09/27/2023,09/26/2023,31.10,Debit,POS,POS,,,,,Whole Foods Market,Groceries,,
09/27/2023,09/26/2023,7.00,Debit,POS,POS,,,,,*case study cof,Restaurants/Dining,,
09/27/2023,09/26/2023,4.70,Debit,POS,POS,,,,,Lyft,Travel,,
09/27/2023,09/25/2023,2.30,Debit,POS,POS,,,,,Rx Coffee,Restaurants/Dining,,
09/27/2023,09/27/2023,2094.15,Credit,ACH Credit,ACH Credit,,,,,Department Of Veteran Affairs Direct Deposit/Salary,Paychecks/Salary,11103600,
09/27/2023,09/27/2023,283.88,Credit,ACH Credit,ACH Credit,,,,,U.s. Dept. Of Veterans Affairs Direct Deposit/Salary,Paychecks/Salary,11173693,
09/26/2023,09/25/2023,35.40,Debit,POS,POS,,,,,Banfield Pet Hospital,Pets/Pet Care,,
09/26/2023,09/25/2023,12.07,Debit,POS,POS,,,,,Debit- XX 3286 Rocket 5459 Portland OR US,Other Expenses,,
09/26/2023,09/25/2023,10.97,Debit,POS,POS,,,,,Lyft,Travel,,
09/26/2023,09/25/2023,10.20,Debit,POS,POS,,,,,Multnomah County,Other Expenses,,
09/26/2023,09/26/2023,5.99,Debit,POS,POS,,,,,Debit- XX 3286 Ott* Dropout Httpswww.drop CA,Online Services,,
09/26/2023,09/25/2023,14.99,Credit,Credit,Credit,,,,,Wayfair Refund,General Merchandise,,
09/22/2023,09/22/2023,9.78,Debit,Debit,Debit,,,,,- Visa Check Card XX86 - ROCKET 5459 PORTLAND OR CHANNER L BOK TRANSACTION,Online Services,,
09/22/2023,09/22/2023,12.88,Debit,Debit,Debit,,,,,Franks A Lot,Restaurants/Dining,,
09/22/2023,09/22/2023,3.75,Debit,Debit,Debit,,,,,Crema Coffee,Restaurants/Dining,,
09/22/2023,09/22/2023,18.00,Debit,Debit,Debit,,,,,City State Diner,Restaurants/Dining,,
09/22/2023,09/22/2023,100.00,Debit,Debit,Debit,,,,,Payment by Check,Checks,,
09/21/2023,09/21/2023,24.15,Debit,Debit,Debit,,,,,- Visa Check Card XX86 - TST ANKENY TAP XX3286 CHANNER L BOK TRANSACTION,Restaurants/Dining,,
09/21/2023,09/21/2023,16.00,Debit,Debit,Debit,,,,,PayPal Transfer,Transfers,,
09/21/2023,09/21/2023,80.01,Debit,Debit,Debit,,,,,Comcast,Cable/Satellite Services,,
09/20/2023,09/20/2023,9.60,Debit,Debit,Debit,,,,,- Visa Check Card XX86 - TST ANKENY TAP XX3286 CHANNER L BOK TRANSACTION,Restaurants/Dining,,
09/20/2023,09/20/2023,4.82,Debit,Debit,Debit,,,,,Whole Foods Market,Groceries,,
09/19/2023,09/19/2023,9.99,Debit,Debit,Debit,,,,,Apple.com,Electronics,,
09/19/2023,09/19/2023,5.39,Debit,Debit,Debit,,,,,- Visa Check Card XX86 - ROCKET 5459 PORTLAND OR CHANNER L BOK TRANSACTION,Online Services,,
09/18/2023,09/18/2023,9.00,Debit,Debit,Debit,,,,,- Visa Check Card XX86 - HOLMAN S HELLO INN PORTLAND O CHANNER L BOK TRANSACTION,Restaurants/Dining,,
09/18/2023,09/18/2023,5.20,Debit,Debit,Debit,,,,,Plaid Pantry,Groceries,,
09/18/2023,09/18/2023,39.94,Credit,Credit,Credit,,,,,Amazon Marketplace Refund,General Merchandise,,
09/18/2023,09/18/2023,2.99,Debit,Debit,Debit,,,,,Skype,Telephone Services,,
09/18/2023,09/18/2023,12.30,Debit,Debit,Debit,,,,,Franks A Lot,Restaurants/Dining,,
09/18/2023,09/18/2023,13.00,Debit,Debit,Debit,,,,,- Visa Check Card XX86 - SQ MIKIKO MOCHI D TUALATIN O CHANNER L BOK TRANSACTION,Restaurants/Dining,,
09/18/2023,09/18/2023,5.45,Debit,Debit,Debit,,,,,Starbucks,Restaurants/Dining,,
09/18/2023,09/18/2023,18.00,Debit,Debit,Debit,,,,,- Visa Check Card XX86 - GROUND BREAKER BRE PORTLAND O CHANNER L BOK TRANSACTION,Restaurants/Dining,,
09/18/2023,09/18/2023,22.74,Debit,Debit,Debit,,,,,Burgerville,Restaurants/Dining,,
09/18/2023,09/18/2023,62.65,Debit,Debit,Debit,,,,,Whole Foods Market,Groceries,,
09/18/2023,09/18/2023,5.88,Debit,Debit,Debit,,,,,Jae's Market,Groceries,,
09/18/2023,09/18/2023,8.00,Debit,Debit,Debit,,,,,Beulahland,Restaurants/Dining,,
09/18/2023,09/18/2023,17.50,Debit,Debit,Debit,,,,,Beulahland,Restaurants/Dining,,
09/18/2023,09/18/2023,5.39,Debit,Debit,Debit,,,,,- Visa Check Card XX86 - ROCKET 5459 PORTLAND OR CHANNER L BOK TRANSACTION,Online Services,,
09/18/2023,09/18/2023,16.08,Debit,Debit,Debit,,,,,Whole Foods Market,Groceries,,
09/18/2023,09/18/2023,365.83,Credit,Credit,Credit,,,,,Transfer,Transfers,,
09/18/2023,09/18/2023,5.39,Debit,Debit,Debit,,,,,- Visa Check Card XX86 - ROCKET 5459 PORTLAND OR CHANNER L BOK TRANSACTION,Online Services,,
09/15/2023,09/15/2023,6.99,Debit,Debit,Debit,,,,,Plaid Pantry,Groceries,,
09/15/2023,09/15/2023,9.99,Debit,Debit,Debit,,,,,Apple.com,Electronics,,
09/15/2023,09/15/2023,10.45,Debit,Debit,Debit,,,,,Franks A Lot,Restaurants/Dining,,
09/15/2023,09/14/2023,1.00,Debit,Debit,Debit,,,,,Other Charges/Fees,Service Charges/Fees,,
09/15/2023,09/15/2023,13.00,Debit,Debit,Debit,,,,,ATM/Cash Withdrawal,ATM/Cash Withdrawals,,
09/14/2023,09/14/2023,17.00,Debit,Debit,Debit,,,,,- Visa Check Card XX86 - SQ FOMO CHICKEN PORTLAND OR CHANNER L BOK TRANSACTION,Restaurants/Dining,,
09/14/2023,09/14/2023,15.60,Debit,Debit,Debit,,,,,H Mart,Groceries,,
09/14/2023,09/14/2023,38.57,Debit,Debit,Debit,,,,,Whole Foods Market,Groceries,,
09/14/2023,09/14/2023,21.19,Debit,Debit,Debit,,,,,- Visa Check Card XX86 - ROCKET 5459 PORTLAND OR CHANNER L BOK TRANSACTION,Online Services,,
